SeqID	Len
uc008fys.1	1472
uc007byr.1	1957
uc009ttm.2	1055
uc011yai.1	1376
uc009auk.2	5925
uc009lrv.1	4533
uc008gkd.2	2587
uc007goc.1	32
uc008eye.1	2561
uc007ldg.1	3053
uc007jla.1	3189
uc009avx.1	9476
uc012ckn.1	3609
uc008fgk.1	29
uc009fbj.2	4460
uc007zoz.1	924
uc007bgd.1	3569
uc009sim.1	32
uc007kjx.1	2806
uc007qjb.1	1258
uc007soj.1	50
uc008juf.1	2127
uc007cjf.2	587
uc008ccv.1	2801
uc007swy.1	3982
uc007khp.1	4096
uc009qzv.2	1517
uc007rkb.1	1544
uc007rum.1	1918
uc008typ.1	2228
uc008kjh.2	682
uc012cfs.1	6920
uc012hly.1	3223
uc009dbp.2	1211
uc011xgu.1	1039
uc009ohj.1	939
uc008xfl.1	3072
uc012htg.1	27
uc008vrt.1	4913
uc011yxe.1	2810
uc009dwm.1	30
uc007cna.2	2738
uc008sjv.1	553
uc009scf.1	1995
uc009mnp.1	1943
uc009ley.2	3205
uc008vrl.1	1227
uc012hfy.1	648
uc008cwz.1	1730
uc008yhu.2	1712
uc007cux.2	5271
uc008xvd.1	787
uc009sip.1	31
uc009prd.1	2759
uc008sen.2	6732
uc011wst.1	8996
uc007rwv.1	1591
uc008zyz.1	1297
uc007neq.1	1838
uc007ujq.1	2228
uc008lge.2	2648
uc009pog.1	37
uc012ewn.1	3303
uc012bec.1	66
uc007pcs.2	1593
uc012eqf.1	2983
uc009htj.1	30
uc009rtf.1	4053
uc007wwm.1	343
uc007kcd.2	7231
uc007qac.2	1932
uc008uoq.1	3518
uc007yya.2	6352
uc009rqw.1	1709
uc009bbu.1	1967
uc008yqp.2	1366
uc008grb.1	5219
uc007vxl.1	36
uc012bvq.1	682
uc007zol.1	1196
uc012edl.1	10135
uc007bue.1	1091
uc009gbm.1	815
uc008qss.1	3580
uc007zgx.1	1382
uc009sfm.1	2394
uc009fpg.2	2621
uc008eva.1	2364
uc008xvq.1	1220
uc008waq.1	1291
uc009tpr.1	2812
uc007jug.2	799
uc007ysk.1	2523
uc007uqh.1	2678
uc012fxv.1	541
uc008see.1	2370
uc008set.2	1661
uc009bgl.1	597
uc008pde.1	592
uc007ign.2	2036
uc009hzt.1	693
uc008ohs.1	2834
uc008pom.1	1075
uc008blj.1	58
uc009cmx.2	2167
uc011xad.1	4943
uc007ztq.2	3323
uc008qah.1	4902
uc007nfo.1	1434
uc009cmw.2	1267
uc008mim.1	881
uc009fby.1	2345
uc008ndj.1	35
uc012aid.1	4591
uc012apz.1	1761
uc007rhs.1	3828
uc007cbn.1	972
uc009txa.1	747
uc008iub.1	6893
uc008cor.1	3060
uc007tzv.1	2271
uc012eue.1	916
uc009auf.1	4620
uc007kkn.2	2226
uc009kjj.2	1428
uc008ovc.1	2387
uc007hoq.2	595
uc009uel.1	2861
uc007nvi.1	1428
uc007jhd.2	1597
uc007xrb.1	506
uc011won.1	2404
uc007ded.1	830
uc009cnf.1	1562
uc012exz.1	2430
uc008xrc.1	3125
uc008yrv.2	825
uc011yzs.1	1837
uc009hnq.1	4418
uc009mpj.1	815
uc009ipa.1	1035
uc012bjj.1	2917
uc007xer.1	500
uc008gdz.2	2028
uc009dih.1	3240
uc007oao.2	1595
uc012hlo.1	80
uc008ciy.1	1193
uc009usf.1	2760
uc007sxe.1	3686
uc008kym.1	68
uc007qif.2	2165
uc009cqn.2	2241
uc008jie.1	984
uc008fkd.1	54
uc011wlo.1	2595
uc009bhl.1	1154
uc007bxz.1	1748
uc007jjo.1	2047
uc007ump.2	1962
uc009nha.1	863
uc007lcf.2	2190
uc007akq.1	3069
uc007ejr.1	4443
uc008lje.2	3508
uc009lxk.1	3444
uc008nop.1	1660
uc009cee.2	3298
uc011whv.1	26
uc008rsp.1	1286
uc008dud.2	1407
uc008xcf.1	2950
uc007wdy.1	52
uc007bgi.1	2427
uc008bkw.1	30
uc007bhb.1	2291
uc007tkj.2	3096
uc008zum.2	2286
uc008rry.1	2493
uc008fsi.2	9981
uc011xgi.1	6922
uc008oiy.1	1703
uc007fli.1	78
uc007arj.1	2910
uc009oic.2	998
uc008amj.1	4315
uc007zwh.1	918
uc009jrm.1	3269
uc008hrr.1	684
uc008fga.1	30
uc009hup.1	32
uc009swb.1	2095
uc011xfo.1	5397
uc009ucg.1	1632
uc008boy.2	1676
uc007yda.2	4074
uc009ptt.1	4087
uc007kyt.1	2606
uc012ebq.1	3134
uc007orx.1	1563
uc008prs.1	1246
uc007aha.1	407
uc012gud.1	2889
uc009dfy.2	1269
uc007mlx.2	816
uc008atr.1	508
uc007fxb.1	1740
uc007axt.2	3055
uc012cyt.1	2010
uc012aqe.1	583
uc007hco.2	2135
uc008ucu.1	517
uc012cey.1	2944
uc007riu.1	1976
uc009bzg.2	4489
uc009vgc.1	930
uc008nqz.1	4382
uc008lsz.2	5135
uc009hsl.1	79
uc008ayg.2	1065
uc007clb.1	4416
uc011zcw.1	1839
uc008jgo.2	3389
uc012hjz.1	2290
uc008wec.1	3161
uc009uqd.2	6144
uc008fgc.1	52
uc009vih.1	1209
uc011xuj.1	3125
uc007sjy.2	3878
uc007sva.1	5616
uc008pvs.1	1020
uc012cpy.1	1163
uc008meu.2	3436
uc008rcu.1	1572
uc007sqn.1	29
uc007zqg.2	2509
uc008pep.1	2107
uc007lte.2	2133
uc009slb.1	4554
uc007ksu.2	1882
uc008jzi.1	1865
uc008wbt.1	7305
uc008and.1	1048
uc009cde.1	3568
uc008nwh.1	2711
uc012acl.1	1970
uc009nxw.1	7427
uc008rva.1	687
uc007rrc.1	2728
uc009lfp.2	2181
uc008yrr.1	5177
uc008vmd.1	930
uc012bkb.1	2595
uc011ydq.1	3542
uc009okm.2	4150
uc012asv.1	1258
uc012czy.1	2762
uc008ghw.1	1569
uc007vtb.1	485
uc007dac.1	1403
uc009ktw.2	1073
uc012blg.1	2892
uc008vza.2	2814
uc008ilx.1	881
uc007gwk.1	494
uc008wyr.1	761
uc012dmi.1	1410
uc009uwi.2	4493
uc008vzy.2	1505
uc008cub.2	2929
uc009rlv.1	2179
uc012azy.1	5088
uc008jwg.1	3053
uc007ikq.2	2291
uc007mnx.2	1524
uc009omv.1	3744
uc009lme.2	2389
uc008rnx.1	1592
uc009byp.2	1839
uc009kaz.1	684
uc009skt.1	1960
uc007zaf.1	2875
uc012frk.1	1002
uc007ots.2	4888
uc009vdi.1	2586
uc007xsp.1	3540
uc009csd.1	2099
uc008sdw.2	4345
uc007dys.1	2857
uc008ion.1	790
uc012hcj.1	5263
uc011xck.1	710
uc007ozt.1	4352
uc008iwr.1	2278
uc011xjx.1	28
uc009gfg.1	8457
uc011wnh.1	3681
uc009kjy.2	2140
uc007nad.1	2924
uc008rtw.1	3885
uc012gpg.1	1452
uc012bth.1	2514
uc007jnb.2	590
uc009mcb.2	1278
uc009gfn.2	1701
uc012cmh.1	3044
uc008xsk.1	2085
uc008dyy.1	5218
uc009uvn.1	1114
uc009mem.2	3950
uc008ols.1	4298
uc007kie.2	3977
uc009sco.1	1041
uc007tzp.1	3611
uc008sxm.1	759
uc008jqg.1	2968
uc007hzk.1	7483
uc007rvq.1	2055
uc008qpk.1	1815
uc008dji.1	33
uc007itn.1	932
uc007fij.1	33
uc009rfs.1	5861
uc009rxq.2	2990
uc009cnr.1	753
uc008mzi.1	38
uc008nen.1	1612
uc012bsx.1	2698
uc011yla.1	1807
uc008dka.2	5569
uc007zsm.1	1366
uc008reu.1	2987
uc008ecy.1	2109
uc011xda.1	2826
uc008kri.1	918
uc007xoc.2	19805
uc012amp.1	2594
uc008gjs.1	919
uc007tdu.1	33
uc008ryj.2	2555
uc007anq.1	1937
uc009fuy.1	1842
uc008inn.2	4124
uc007tca.1	4029
uc011zmo.1	3601
uc009qok.1	3569
uc008yeu.1	1949
uc007dgy.1	1343
uc012ezf.1	1122
uc008xug.2	5205
uc012biv.1	816
uc007vkm.1	1006
uc009ggu.2	4169
uc009jdd.1	793
uc009lrr.2	10958
uc008cmh.1	939
uc008cqh.1	1239
uc007ssk.1	484
uc007krh.1	6978
uc009hmk.1	30
uc009gov.2	2983
uc011xdj.1	1859
uc008hdf.1	843
uc007tfi.1	48
uc008ybq.1	1704
uc008ixc.2	2962
uc008chp.1	981
uc007gcd.1	3645
uc009bhj.1	491
uc009nui.2	2249
uc007uyy.1	5086
uc008qnq.1	5044
uc011zrp.1	1165
uc012gpw.1	378
uc008hod.1	2327
uc008rce.1	1098
uc008bby.1	624
uc007cgg.2	2564
uc007leh.1	1597
uc009emh.1	1706
uc009ush.1	5434
uc008ezj.2	2806
uc007kxx.1	7365
uc007yuj.2	13645
uc008bqr.2	2775
uc007nvh.2	2630
uc009gjx.2	1702
uc007ytn.1	4079
uc007hun.1	4739
uc007akl.1	222
uc011zmx.1	2221
uc008bzz.1	839
uc009fnl.1	990
uc007vqi.1	3312
uc009uwn.2	3387
uc007cdf.2	8257
uc008uhu.2	3754
uc008wuz.1	2231
uc007eqx.1	3224
uc007dsh.1	3486
uc009jww.1	1823
uc008uis.1	1574
uc008fes.2	7904
uc008thn.1	4831
uc008fcx.1	58
uc008ctm.1	1012
uc009vfl.1	622
uc009kkt.1	3079
uc008iia.1	3011
uc007rxc.1	878
uc009qem.2	1760
uc008mjj.2	3867
uc008koq.1	951
uc008vum.1	8689
uc009mwb.1	2674
uc008xoj.1	1270
uc012cpl.1	1282
uc007uih.1	1327
uc008zda.1	2817
uc008nih.2	4144
uc007kzo.2	1465
uc007lol.1	2664
uc007phg.1	1950
uc007rtf.1	1404
uc009buo.2	6190
uc008spl.1	4474
uc007fao.1	1305
uc007enc.1	4961
uc008vyt.2	2944
uc008usd.2	3372
uc012acq.1	5658
uc007uon.1	2643
uc009hqc.1	86
uc012epx.1	2587
uc008uye.1	1950
uc007hyv.2	1875
uc009stz.1	902
uc007twn.2	4247
uc009rpj.2	2205
uc008abb.1	4590
uc009pte.1	1496
uc008haz.1	1421
uc012hqs.1	3732
uc012eaz.1	3336
uc009sif.1	31
uc008nks.1	3553
uc008lop.1	1172
uc007mbv.1	2043
uc007sem.1	3702
uc008vhn.1	1593
uc008noo.1	3261
uc009muu.1	33
uc008syi.1	7233
uc009sqv.1	1364
uc009ulz.2	5373
uc008hcn.1	4726
uc008azl.1	2950
uc012dqc.1	9375
uc009tah.1	1184
uc008iqk.1	2590
uc009tae.1	804
uc009epu.1	2459
uc009qru.1	6733
uc008vhe.1	3092
uc008ncb.1	31
uc007hdf.2	2198
uc011wno.1	667
uc007lfh.2	1890
uc008lyy.1	1760
uc012djq.1	2316
uc008gnb.1	1917
uc011wpf.1	931
uc007vzd.1	1930
uc007gmx.1	40
uc007dfm.1	2177
uc009szo.2	1254
uc008ogg.2	946
uc008rzw.2	2235
uc008miq.2	2687
uc008ddt.1	1332
uc008qqx.2	2622
uc008pzv.2	5936
uc011zcm.1	2828
uc009clx.1	345
uc007gdp.1	556
uc007ekn.1	494
uc009avj.1	849
uc007ucx.2	2404
uc009kcs.1	1778
uc008fol.1	991
uc007ywl.1	1487
uc012dam.1	2133
uc012etr.1	109
uc009dio.2	3196
uc008qhw.1	1453
uc007uen.1	2964
uc007iua.1	2404
uc007xqa.1	3800
uc008blh.1	32
uc007mpc.1	2873
uc007xkf.1	7724
uc011xri.1	1701
uc012bae.1	3028
uc007pfk.1	2439
uc008ytc.2	1074
uc008hbr.1	1964
uc009iuu.1	936
uc008kmm.1	942
uc008aiv.2	781
uc007vpn.1	1472
uc007rfq.1	2625
uc007shj.1	675
uc008ahs.2	2378
uc007yiv.1	1503
uc009cyh.2	6169
uc007uyb.1	856
uc009doq.1	4687
uc007iff.1	2651
uc007tsu.1	353
uc009jnk.1	1850
uc008mys.1	31
uc007eri.1	3140
uc008foz.1	2191
uc008oye.1	29
uc008nuj.1	894
uc007zlm.2	3625
uc007xdi.1	511
uc007xaa.1	3162
uc009abo.2	1272
uc007tzj.1	272
uc007uwx.2	3878
uc008flg.1	35
uc008egv.1	3905
uc011ygw.1	3712
uc012hnh.1	49
uc007zwl.1	992
uc008bra.2	3860
uc009rtx.2	4310
uc007opr.1	30
uc009sox.1	875
uc009pyh.1	1241
uc009ios.2	4113
uc007xnd.1	2716
uc009gpz.1	1964
uc008esc.1	2702
uc007qku.1	29
uc007sma.2	456
uc007ycj.1	23
uc008jgp.1	3080
uc007eac.1	2212
uc007xjx.1	1998
uc007bxd.2	4755
uc007fvw.1	2784
uc009drh.1	1042
uc011ysj.1	89
uc007wju.2	1747
uc009ddu.2	451
uc012hid.1	2313
uc012dpc.1	26
uc007syb.1	2341
uc007uxd.1	1650
uc012dxg.1	121
uc009lvf.2	2229
uc008rej.1	1210
uc012gko.1	1547
uc008zmj.1	2734
uc009kqk.2	3560
uc008kye.1	30
uc008npp.1	3190
uc007urt.1	1205
uc008cnq.2	1118
uc009mnl.1	2012
uc011yyl.1	3015
uc008qwf.1	2194
uc009rhq.1	1421
uc008oep.1	2248
uc007lyb.1	1351
uc007qfg.2	1595
uc008ppo.1	4116
uc009ona.1	2629
uc007aju.1	1519
uc009rqf.1	451
uc008ihr.1	7942
uc008flm.1	42
uc007msu.1	2760
uc008goa.1	938
uc009lyp.1	1418
uc009shd.2	2926
uc007stl.1	8220
uc007qqu.1	574
uc009rtk.1	4025
uc009dxr.1	31
uc009bkq.1	1519
uc007dms.1	1556
uc009ert.1	1421
uc008pkx.1	3266
uc007txd.2	5788
uc012ade.1	3348
uc008tgc.1	3140
uc007kvu.1	3721
uc012crb.1	68
uc008kfm.1	2192
uc008oik.1	1726
uc007vlg.1	2084
uc009mmh.2	650
uc007vhv.1	399
uc008xkt.1	4213
uc008kkh.1	945
uc008hyk.2	4029
uc007hix.1	4040
uc007vtn.2	5621
uc007gff.1	3191
uc009eeb.1	59
uc008apk.1	5181
uc012grg.1	939
uc009fxh.1	5207
uc009mmi.2	2149
uc007pup.1	1722
uc009rkg.1	1152
uc011zwn.1	3094
uc012hkh.1	3013
uc007jnr.1	3237
uc007qdy.2	1951
uc008wqu.1	1679
uc008puh.1	1088
uc007agr.1	3799
uc007tud.1	63
uc008tca.1	45
uc008azf.2	5576
uc008sev.1	1518
uc007hbx.1	753
uc009rhj.2	7480
uc008sqe.2	8560
uc007vsv.1	3318
uc008tdx.1	38
uc007qon.1	1630
uc008vod.1	1433
uc007das.1	5226
uc009ktn.2	3244
uc009fks.1	3902
uc009ryk.2	1544
uc009lie.1	2795
uc008tri.1	30
uc007qdj.2	1470
uc007xky.2	2405
uc009lcs.2	2601
uc008jwr.2	10510
uc007ggz.2	2124
uc007pdt.2	3125
uc008emk.1	1506
uc012gdu.1	1236
uc009slo.1	2576
uc009ubj.2	1101
uc008lxa.1	683
uc007jsm.1	1534
uc008hiz.2	2385
uc007atr.1	5620
uc012eww.1	582
uc007udn.1	1051
uc008kwt.1	5056
uc008ufc.1	1871
uc011xfs.1	5134
uc007fja.2	4478
uc009dpt.1	2393
uc007hwv.1	5531
uc007fbo.2	2353
uc008pxp.1	2787
uc012esm.1	72
uc009afw.1	1019
uc009jzf.1	2675
uc008fqf.1	5196
uc009sqf.2	2795
uc008wzn.1	4853
uc008urq.2	2344
uc009pvw.1	993
uc008hih.1	30
uc009sku.1	2649
uc009ohg.2	942
uc009fkw.1	1792
uc011xjz.1	35
uc007dki.2	4038
uc007roz.2	3852
uc007rbf.1	4831
uc009myf.1	4144
uc007bvp.1	1192
uc011xgn.1	2386
uc009ccn.2	3657
uc012bvz.1	8706
uc012arn.1	1038
uc007ztc.1	297
uc009dew.2	1669
uc008wvi.1	6635
uc008qbc.2	1613
uc008lbt.1	31
uc007yto.1	4529
uc007njh.2	5820
uc007umq.2	1743
uc007gdx.1	1413
uc009qic.1	30
uc008pet.1	601
uc011wnb.1	2122
uc012fvc.1	2628
uc009hqs.1	49
uc007cas.2	546
uc009seo.2	4860
uc007kqd.1	1443
uc009kqc.1	2845
uc007cjh.2	520
uc008ikk.2	5322
uc008icm.1	4942
uc009mge.2	7043
uc012fsd.1	184
uc008fkf.1	74
uc009cbx.1	936
uc008tgg.1	2537
uc007cnk.1	2105
uc011zjj.1	4394
uc008vqn.2	1814
uc007dcy.2	2229
uc008lgo.1	1528
uc009efu.2	2277
uc012ezv.1	897
uc012dkw.1	109
uc009nxk.1	2917
uc008jmb.1	948
uc008ews.1	722
uc007tox.2	2770
uc008rci.2	3092
uc008nes.1	1907
uc007fxt.1	620
uc009lpv.1	1433
uc009ljl.1	3287
uc008qmc.1	8077
uc007dev.1	803
uc009vax.1	2529
uc008gel.2	2964
uc008tuv.1	2373
uc012ghp.1	328
uc007nqb.1	3469
uc008wix.2	10201
uc007jal.2	6229
uc007giw.2	1890
uc007irf.2	4682
uc007zpc.1	918
uc007gli.1	2806
uc009dvz.1	1296
uc009gcl.1	3524
uc008mrw.2	4419
uc008mec.1	3957
uc008ron.2	2415
uc007xon.2	1865
uc009trk.2	1074
uc008mzm.1	28
uc009ozn.1	3862
uc007pqx.1	954
uc012geu.1	2506
uc008ksu.2	4201
uc008tyn.1	2535
uc007zez.1	2577
uc009aie.1	3352
uc008gcj.1	4361
uc008dsm.1	1427
uc009emk.1	2384
uc007xkn.1	759
uc007kza.2	4167
uc009pik.1	954
uc008duo.2	1171
uc009nsc.2	3513
uc007skt.1	3703
uc012aor.1	1356
uc009pkd.1	5610
uc008gzw.1	3998
uc008hwj.2	4424
uc008dls.1	683
uc008yha.2	1490
uc007xhu.2	6307
uc008hkc.1	1707
uc007xqw.1	973
uc009haz.2	3705
uc009cds.1	1766
uc012bgk.1	3165
uc007nmb.2	3873
uc009fky.1	1084
uc011xol.1	28
uc007cfp.1	4106
uc011ytz.1	66
uc009pgt.1	4221
uc008eue.1	3765
uc007gaa.1	2447
uc009vaq.1	1474
uc007hqg.1	936
uc007dxo.2	3568
uc008ple.1	1603
uc008niq.1	1479
uc009lab.1	252
uc008rqk.2	2584
uc007ift.2	5007
uc008hgn.2	3949
uc009gyp.2	1460
uc011zoi.1	1745
uc012eab.1	5221
uc009msz.1	32
uc007qlq.1	31
uc012fpg.1	3982
uc008zka.1	4763
uc008czo.1	2476
uc007afx.1	5820
uc009cdi.1	4300
uc007umz.1	703
uc007rkp.2	1398
uc012ato.1	6890
uc009lps.1	3615
uc009gsw.1	1345
uc007pod.2	6901
uc007ovj.2	2904
uc009gas.2	4621
uc009gyr.2	2047
uc009fre.1	4043
uc012dke.1	4545
uc009mov.1	1971
uc009dkv.1	1970
uc007duo.1	1257
uc009fbc.2	2765
uc007mbg.1	66
uc007iwd.1	3112
uc007gxc.1	1984
uc008koy.1	945
uc008tyv.2	4690
uc009gxs.2	2184
uc008yiw.2	3353
uc008rxw.1	2057
uc008jeq.1	2838
uc007lbw.1	3390
uc008pel.1	543
uc008byo.2	1824
uc007cfh.2	2738
uc008kkb.2	3573
uc012aek.1	134
uc008cih.2	3758
uc009dsl.2	2020
uc009jlk.1	3937
uc012cot.1	3006
uc009ost.1	2177
uc009dll.1	3676
uc012aap.1	4207
uc007mrj.2	2083
uc009anv.1	913
uc009rgb.1	3258
uc008mdm.2	3501
uc009qrz.1	1377
uc008pkd.1	3109
uc012fgi.1	4305
uc009opp.1	1701
uc011zdt.1	4841
uc008xjj.2	7912
uc008iqg.1	2013
uc009irw.1	2775
uc009llk.1	2478
uc007thu.2	4190
uc012ciu.1	4312
uc008nsa.1	630
uc007bvn.1	1218
uc007lei.1	7271
uc007bey.1	383
uc007foo.2	1448
uc008ygw.1	6606
uc008hmp.2	486
uc008frt.1	2893
uc007jns.1	3225
uc007flj.1	102
uc009qqr.1	3928
uc009lwg.2	4241
uc009gkp.2	3459
uc008lal.1	70
uc009qza.1	3188
uc008iyo.2	3653
uc008dpy.1	1802
uc012fiq.1	2700
uc008bae.1	1372
uc008dvr.2	3287
uc007nwz.2	4061
uc008qgw.1	2228
uc008nzh.1	3733
uc012bii.1	992
uc008bqp.2	830
uc009ohc.1	936
uc009nzm.1	1420
uc008vig.2	3030
uc008ayf.2	1398
uc008pge.2	4013
uc007efz.1	1818
uc008grq.2	1194
uc009gec.1	1354
uc008yvb.1	47
uc012dcr.1	1763
uc012bfh.1	1428
uc007dbh.1	3267
uc012dgb.1	11114
uc008vxc.1	3612
uc007yvp.2	6936
uc009fjv.1	681
uc008xap.1	914
uc009fzl.2	1642
uc007ohu.1	2363
uc007npq.2	1454
uc007yvl.1	1268
uc007bgf.2	2880
uc009gkv.1	1214
uc008jkc.1	2578
uc012diz.1	2367
uc008aly.1	2065
uc009tur.1	5379
uc008ony.2	4180
uc007tkm.2	1006
uc008ede.1	3110
uc007ttm.1	1527
uc008zfn.1	1743
uc007znn.1	1278
uc012gvr.1	1675
uc009gcj.2	3334
uc007asn.1	4583
uc008lhg.1	2312
uc007avb.1	1186
uc007rms.2	2756
uc007bwv.1	3176
uc009qka.1	51
uc012fiy.1	265
uc007yqi.1	3436
uc007hxz.2	3818
uc007efb.1	3448
uc007lnk.1	1609
uc007msp.2	4589
uc009jrc.1	2440
uc008zzz.2	1961
uc007mgk.1	1963
uc007xzg.1	5709
uc008fhh.1	46
uc008tyx.1	3211
uc007zos.1	921
uc008onx.1	30
uc007lrv.2	2348
uc007ylt.1	3263
uc009cqx.1	33
uc008xbh.2	3973
uc009edj.2	1898
uc007try.1	308
uc007kqt.1	755
uc007vmi.1	527
uc009lus.1	3125
uc008cyk.1	3863
uc008tdj.1	54
uc007vqd.1	3028
uc007znm.1	3865
uc008gtb.1	3269
uc008hhd.1	3095
uc009ieu.1	927
uc008sns.1	36
uc009ows.1	995
uc012gpz.1	9969
uc012cok.1	1950
uc007cno.1	1629
uc009jeg.1	3926
uc009enw.1	3154
uc008pkr.1	4154
uc007ezd.2	4393
uc007cim.1	6708
uc009shi.2	4180
uc007olu.1	61
uc008kor.1	945
uc007rvs.2	2802
uc007kfg.2	930
uc008djt.1	31
uc012ezg.1	3597
uc008rvv.1	3836
uc012anf.1	1093
uc008ntf.1	4326
uc007xqn.1	1719
uc007mgc.1	690
uc007gpb.1	28
uc008dev.2	3197
uc007zfg.1	7722
uc007gcu.1	1910
uc007hge.1	2671
uc011ycv.1	8169
uc008vyn.2	8448
uc007myn.2	2209
uc009nhp.1	3738
uc009dtp.1	2840
uc008ksq.1	918
uc008evk.1	2736
uc007ati.1	3205
uc007cfg.2	3496
uc007fwq.1	958
uc007kup.2	3514
uc011ypm.1	79
uc007ekm.2	5279
uc007crg.2	1704
uc011zct.1	6275
uc007uhc.1	418
uc009rwq.1	2279
uc007wlj.1	1100
uc012bud.1	1504
uc007ljp.2	819
uc009uwc.1	1836
uc009biv.1	3103
uc008jpz.1	2285
uc009qvh.1	5636
uc012fbz.1	966
uc007sbk.1	1222
uc009hpf.1	48
uc007hmc.1	1359
uc007jwn.1	1182
uc008rbq.2	627
uc007wqt.1	71
uc009cnm.1	970
uc009qrd.1	1581
uc007vtc.1	1390
uc009rjo.1	710
uc009cva.2	3642
uc007ibl.2	779
uc008tsh.1	2773
uc009bmb.1	3539
uc009emo.1	1064
uc012dez.1	889
uc009kat.1	3321
uc008pnh.1	5153
uc009hhv.2	3251
uc007qzy.2	2387
uc008kmn.1	948
uc008bsx.2	2631
uc009tmd.2	1582
uc007yqp.1	3567
uc009lfq.2	4992
uc012ess.1	1458
uc009dps.1	4299
uc008tua.1	1080
uc007zgw.1	3132
uc007pdz.1	2422
uc008tko.1	1351
uc007jfx.2	1717
uc009nsp.2	764
uc009frx.1	2276
uc009jnt.1	594
uc008uoi.2	2596
uc009sgi.2	3287
uc008usf.1	1385
uc009mce.1	482
uc012chw.1	1223
uc009eau.1	32
uc007lym.1	2865
uc008sct.2	1454
uc009bqo.1	930
uc008hty.2	3990
uc008onq.1	1249
uc008twf.1	1452
uc008uku.1	942
uc008otb.1	4603
uc012cdc.1	4756
uc007woi.2	3181
uc009dql.1	2591
uc009dyd.1	38
uc012dch.1	661
uc007jrs.2	1941
uc009tgf.2	4250
uc009iat.1	2780
uc008drh.1	5553
uc007kqu.1	2843
uc007vsb.1	6715
uc007ydu.1	5153
uc007kbw.1	5616
uc008whq.2	1891
uc008mag.1	1644
uc008ynz.1	2831
uc008kco.2	4886
uc009uir.2	1129
uc012bzq.1	2942
uc008ekf.1	1189
uc007axf.1	542
uc009kqy.1	2998
uc009jza.1	4241
uc007wou.1	973
uc011yrf.1	2193
uc007vlz.1	2928
uc007prk.1	393
uc009bah.2	1740
uc007xai.1	2615
uc007lyj.1	2000
uc007jgi.1	4009
uc007ixq.1	2592
uc008kmb.1	939
uc008mow.1	1437
uc007jva.1	3696
uc008hul.1	2126
uc007xmh.1	918
uc012eas.1	2826
uc012byn.1	1402
uc008dgn.2	3788
uc007qkv.1	41
uc008twn.1	730
uc008lkk.2	3944
uc008ufl.1	2493
uc009itj.1	936
uc009eyo.2	1949
uc011zms.1	2920
uc009iug.2	1075
uc011xyi.1	2621
uc012hik.1	76
uc008znx.1	1939
uc012cns.1	960
uc007bwb.1	1680
uc012fgn.1	632
uc009oqw.1	1203
uc012bjr.1	1138
uc008pes.1	1412
uc008ktz.1	3406
uc008oos.1	2363
uc007phs.2	2892
uc008qmp.1	493
uc009sse.2	2570
uc009qix.1	29
uc009dzg.1	32
uc007gxi.1	2725
uc007zwx.2	2777
uc008dpq.2	5083
uc007ipm.2	2816
uc007kge.2	2355
uc008zhi.2	1464
uc012gjm.1	108
uc007lam.1	3409
uc008keb.1	1421
uc008gjm.1	1742
uc008ivj.1	5940
uc009drn.1	568
uc008pdb.2	5218
uc007ymp.2	1695
uc007ghm.2	1556
uc007rau.2	2249
uc009ltz.1	276
uc007hdk.2	4424
uc007lwx.2	5035
uc009msm.1	2141
uc009gwp.1	1574
uc011zww.1	1471
uc007tim.1	4511
uc007xxx.1	403
uc007gwx.2	1886
uc007byn.2	2214
uc011yne.1	2054
uc009ivn.1	951
uc009byl.1	2272
uc012dyk.1	759
uc008ghy.1	2531
uc008epl.1	2238
uc008esw.1	3888
uc008cso.1	4872
uc009dsm.2	1155
uc009htd.1	35
uc009fob.1	1581
uc008suo.1	5654
uc008hga.2	2701
uc007rkc.1	1516
uc008cxd.1	984
uc008tih.2	4366
uc012cmb.1	77
uc007sgc.1	1240
uc007dkq.1	3065
uc009dgk.2	1702
uc008rpy.1	2921
uc007svt.2	3754
uc009izl.1	6712
uc007ujz.2	4039
uc009osf.1	1322
uc007jpw.1	1747
uc007lav.1	586
uc007rjd.2	5358
uc009kqq.1	3030
uc011xem.1	5077
uc008erq.2	5266
uc008czh.1	3156
uc008bsf.1	2956
uc008yzv.2	3247
uc009hsa.1	31
uc008hmd.1	4695
uc012anu.1	64
uc009mmg.1	4348
uc009dyc.1	49
uc009dvt.1	1293
uc008bfq.1	31
uc008tph.1	29
uc007uth.1	1054
uc009cny.2	2118
uc008hku.1	249
uc007xxt.1	3153
uc009fnt.1	3346
uc009qty.2	970
uc008fmi.1	834
uc007fiq.1	40
uc007faa.2	5420
uc007akm.1	258
uc009tlb.1	1191
uc008npo.1	3323
uc009haf.1	1088
uc009erm.1	381
uc008gbq.1	2746
uc009osu.1	2146
uc008bvl.1	2418
uc007dhv.1	1393
uc008chf.1	799
uc008aec.2	2131
uc008nzj.1	1371
uc008cuf.2	1898
uc007cun.1	942
uc009jdy.1	973
uc008ytv.1	1561
uc008nsb.1	2148
uc007jwj.1	1080
uc012cqe.1	1859
uc008uzx.2	2002
uc008naw.1	31
uc008vma.2	2047
uc008bwb.2	5983
uc008ajq.1	2046
uc009rbr.1	2867
uc009mwe.2	3297
uc009efd.1	2268
uc009chd.2	3695
uc009pzr.1	4494
uc009pax.1	4935
uc011yqj.1	1258
uc007mux.1	2481
uc008rct.1	1286
uc008hjj.1	3766
